"cont_pred","bin_pred","threshold","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Boyce_train","COR_train","MAE_train","MSE_train","RMSE_train","Rsq_train"
0.743,1,0.368546853170395,0.946091644204852,0.297079983072366,0.889982448949966,0.779964897899932,0.889982448949966,0.983258225389592,0.42781613813403,0.830915554076995,0.758260464778247,0.87078152528533,-20.7339401887658
0.586,1,0.383976463283527,0.93800539083558,0.304328815041539,0.889618329277652,0.779236658555304,0.889618329277652,0.983630363036304,0.429419954232165,0.831850055407263,0.758383579087075,0.870852214263175,-20.7333864483406
0.797,1,0.361449619041346,0.940217391304348,0.291613990729035,0.886185182904299,0.772370365808597,0.886185182904298,0.989099877291812,0.428960668903057,0.833738410471291,0.761085037954821,0.872401878697439,-20.9922581101167
0.84,1,0.385523509122266,0.934782608695652,0.300962379702537,0.887767670191614,0.775535340383228,0.887767670191614,0.980359918168974,0.427677968755737,0.831741631336939,0.758210044724864,0.870752573768728,-20.9091825140598
0.778,1,0.374635909668942,0.934782608695652,0.292517006802721,0.884428940932205,0.76885788186441,0.884428940932205,0.991209068179071,0.425943013974004,0.829647390877118,0.755077816306735,0.868952136948137,-20.8186738686442
0.849,1,0.388637030516432,0.932065217391304,0.300218818380744,0.886417029535308,0.772834059070616,0.886417029535308,0.987218721872187,0.426527084437187,0.82993508394052,0.755212651729399,0.869029718553629,-20.8246194270291
0.777,1,0.346375289530852,0.96195652173913,0.282973621103118,0.89093374447944,0.78186748895888,0.89093374447944,0.985295485439435,0.427360427543099,0.829928963511774,0.755074300437994,0.86895011389492,-20.8185722743559
0.353,0,0.385005932679698,0.935828877005348,0.306077831219939,0.888839258901338,0.777678517802676,0.888839258901338,0.989039871111176,0.431558312243138,0.832190801256276,0.759815817596801,0.871674146454282,-20.6266197226978
0.744,1,0.339979079497908,0.953804347826087,0.28001595532509,0.886462113215016,0.772924226430032,0.886462113215016,0.97618947610204,0.425850035232862,0.832018729746433,0.75930254372706,0.87137967828442,-20.9428117482809
0.817,1,0.361636187796729,0.945652173913043,0.293299620733249,0.889012227573618,0.778024455147237,0.889012227573618,0.981767122017986,0.429319010936606,0.833981528288877,0.760860170009465,0.872272990530754,-20.9878250312882
0.83,1,0.399321799270093,0.934782608695652,0.303886925795053,0.88888057994475,0.777761159889501,0.88888057994475,0.986138613861386,0.427359552709869,0.828656672226451,0.753243001104407,0.867895731700765,-20.7656551815047
0.82,1,0.352098004694836,0.956521739130435,0.287229702162383,0.890686246475063,0.781372492950125,0.890686246475063,0.978841757243889,0.427796018123512,0.83192182891482,0.758452229190798,0.870891628844139,-20.9141225046382
0.825,1,0.376840660872366,0.945652173913043,0.299870745368376,0.891626046482981,0.783252092965963,0.891626046482981,0.987734773477348,0.428787826607034,0.832098299802669,0.758559606932442,0.870953274827325,-20.9172249926975
0.661,1,0.354520245794484,0.948369565217391,0.286535303776683,0.887226061443176,0.774452122886351,0.887226061443176,0.978301830183018,0.426214123401331,0.830997350096119,0.757195637337451,0.870169889928082,-20.879870271695
0.798,1,0.364883685914327,0.942934782608696,0.291964661337821,0.88739211813559,0.774784236271181,0.88739211813559,0.992043108899632,0.42624747557739,0.831222344926976,0.757762263676344,0.870495412783057,-20.8962434653271
0.686,1,0.361053480866759,0.938502673796791,0.298850574712644,0.88710667326663,0.774213346533261,0.88710667326663,0.992886224638702,0.433184607022937,0.83457297253586,0.762817680503011,0.873394344212859,-20.7161350742449
0.511,1,0.361351597653358,0.938502673796791,0.295081967213115,0.885580758185324,0.771161516370648,0.885580758185324,0.994071407140714,0.43203810651696,0.831940566710802,0.758639665380786,0.870999233857749,-20.5951684735796
0.795,1,0.352365871833085,0.948509485094851,0.294985250737463,0.890609551893031,0.781219103786062,0.890609551893031,0.975445397229666,0.429491070193358,0.836072904707655,0.765622972839585,0.874998841621853,-21.0739513061402
0.709,1,0.370693465466304,0.938502673796791,0.303896103896104,0.889079359154339,0.778158718308678,0.889079359154339,0.987743737609419,0.433166265162792,0.835180114888226,0.763825116648673,0.873970890046501,-20.7448150851794
0.797,1,0.317176530702924,0.959459459459459,0.279747832939322,0.8880436773377,0.7760873546754,0.8880436773377,0.989315899542105,0.431228605811198,0.838562972909172,0.769272442020639,0.877081776130732,-21.1235403928098
0.832,1,0.328506293924161,0.959459459459459,0.276264591439689,0.886425390698679,0.772850781397358,0.886425390698679,0.980605944247743,0.429506726721055,0.832625592806795,0.760140506310998,0.871860370879993,-20.8609146473638
0.75,1,0.347424263576714,0.948648648648649,0.295454545454545,0.890620096122827,0.781240192245654,0.890620096122827,0.983309280860354,0.433126327185329,0.838673757386488,0.768861590248396,0.876847529647199,-21.1096495945918
0.793,1,0.401978965862229,0.927027027027027,0.313385107354957,0.88886249186674,0.777724983733481,0.88886249186674,0.980152955758854,0.430635215322678,0.83376195661566,0.761550202778815,0.872668438055837,-20.8994008098262
0.815,1,0.330271092669433,0.959459459459459,0.282755874153724,0.889399970474217,0.778799940948434,0.889399970474217,0.991335133513351,0.430738111679019,0.83582526970737,0.764651868315542,0.874443747942394,-20.9885933758828
0.787,1,0.345154508366951,0.943699731903485,0.291270169631775,0.886291613524558,0.772583227049116,0.886291613524558,0.986270627062706,0.431391733516699,0.835154577712209,0.764142642693408,0.874152528277193,-20.8140609206934
0.943,1,0.383244105880177,0.951086956521739,0.309187279151943,0.897360005013171,0.794720010026341,0.897360005013171,0.983753326597067,0.432224152516704,0.834469754663156,0.762137091055478,0.873004634040094,-21.0288626243609
0.925,1,0.405282996984458,0.932065217391304,0.31281349749202,0.891085708725995,0.78217141745199,0.891085708725995,0.968877607698483,0.429704238953659,0.830840972689028,0.756774266298899,0.869927736251063,-20.8738551706788
0.946,1,0.336174397143808,0.962162162162162,0.280867850098619,0.889578804905057,0.779157609810114,0.889578804905057,0.987722772277228,0.428112612592745,0.831717519504941,0.758947859505339,0.871176135752891,-20.822518590432
0.939,1,0.383131184793803,0.935135135135135,0.308515381185912,0.890337140701292,0.780674281402584,0.890337140701292,0.985130513051305,0.430985095820157,0.835956061488318,0.764970486925383,0.87462591256227,-20.9977556827366
0.825,1,0.353396266590957,0.949197860962567,0.287915652879156,0.88672964679047,0.77345929358094,0.88672964679047,0.985826582658266,0.430146099250159,0.8314923094727,0.758317067876108,0.870814025998725,-20.585985527076
0.952,1,0.369028961304044,0.943243243243243,0.297274275979557,0.889224049542714,0.778448099085428,0.889224049542714,0.993771377137714,0.430147604814103,0.832821742770688,0.760402181831793,0.872010425299946,-20.8643356607459
0.332,1,0.32957719654647,0.956989247311828,0.287444489301574,0.890000391719059,0.780000783438118,0.890000391719059,0.974104332750657,0.432997092035783,0.835385384315628,0.764580054933857,0.874402684656135,-20.8686413168055
0.416,1,0.348088578088578,0.940860215053763,0.298253089049851,0.888218228542768,0.776436457085535,0.888218228542768,0.986114528157737,0.434825728201991,0.838486842066273,0.769087688381723,0.876976446879688,-20.9996338819718
0.346,1,0.335113537914368,0.962365591397849,0.290938642828119,0.89360817260877,0.78721634521754,0.89360817260877,0.967839108745593,0.434060037071232,0.835084272271147,0.763634192920055,0.873861655481035,-20.8436374912532
0.189,0,0.358793208004851,0.946236559139785,0.302275654787462,0.891901803504717,0.783803607009434,0.891901803504717,0.982898289828983,0.43434692492455,0.836638452907682,0.765695165104075,0.875040093426624,-20.898480473456
0.46,1,0.34254047418941,0.959677419354839,0.290243902439024,0.892246360724884,0.784492721449769,0.892246360724884,0.98938790695887,0.432138744849616,0.834141382451678,0.76235446729331,0.873129124066601,-20.8029382666996
0.449,1,0.34899440212373,0.951612903225806,0.294019933554817,0.890710832873654,0.781421665747308,0.890710832873654,0.987587572681975,0.432585458693214,0.833975239075254,0.762445024999268,0.873180980667392,-20.8096215275643
0.471,1,0.302220286181953,0.973118279569892,0.273517189270873,0.889757196661781,0.779514393323561,0.889757196661781,0.962658041769757,0.432509597651619,0.83678450364748,0.766835360101816,0.87569136121228,-20.9310894528931
0.458,1,0.31228079040293,0.962365591397849,0.280125195618153,0.888783240997984,0.777566481995967,0.888783240997984,0.987386738673868,0.435811907677514,0.838128817349511,0.768383504760601,0.87657487116652,-20.9753655788575
0.444,1,0.312142150951186,0.96505376344086,0.27647285329226,0.888122348683903,0.776244697367805,0.888122348683903,0.98675051612886,0.431728171178883,0.83386331592425,0.761946692897309,0.872895579606925,-20.7953668151819
0.834,1,0.368131468937921,0.941018766756032,0.303764604067503,0.890203746296749,0.780407492593498,0.890203746296749,0.982082208220822,0.434541884642686,0.83571770503103,0.764364770961344,0.874279572540354,-20.806077819397
0.584,1,0.378308360173645,0.933155080213904,0.303742384682332,0.886887194023163,0.773774388046326,0.886887194023163,0.987089670240477,0.430988698039423,0.832448439201418,0.760043707863892,0.871804856526902,-20.6310768661356
0.656,1,0.377371047250805,0.938502673796791,0.304291287386216,0.889214910712015,0.77842982142403,0.889214910712015,0.988307725582119,0.431989286151951,0.833126337343735,0.761076561276426,0.872397020442198,-20.6625042403606
0.694,1,0.327572377857791,0.962566844919786,0.280811232449298,0.888700198742398,0.777400397484797,0.888700198742398,0.982070207020702,0.433836737350757,0.834646032620743,0.763181371193306,0.873602524717795,-20.7224133954568
0.698,1,0.343336231524034,0.951871657754011,0.290612244897959,0.888917716967666,0.777835433935332,0.888917716967666,0.99347130797653,0.433634170643625,0.83574608472968,0.76458377168441,0.874404809961845,-20.7623298876088
0.793,1,0.398267147415514,0.933155080213904,0.316696914700545,0.891643316265624,0.783286632531248,0.891643316265624,0.978907764240632,0.433236134709412,0.834953849670816,0.763206766707541,0.873617059533261,-20.721098490249
0.85,1,0.341101315878764,0.959893048128342,0.288469264764966,0.891098112811388,0.782196225622777,0.891098112811388,0.988079772220986,0.431992054977687,0.833893410394416,0.76212638848428,0.872998504285248,-20.6903505948977
0.764,1,0.385070660063188,0.935828877005348,0.306614104248795,0.889073536307873,0.778147072615745,0.889073536307872,0.991311131113111,0.432192608293779,0.833648792713476,0.761653302180443,0.872727507404484,-20.6870543667572
0.164,0,0.403725416765339,0.932975871313673,0.314647377938517,0.891032470069792,0.782064940139584,0.891032470069792,0.991539153915391,0.432050723168993,0.832143123288303,0.759515855668489,0.871502068654165,-20.6657128564047
0.052,0,0.365413350571728,0.946380697050938,0.301709401709402,0.891518452968339,0.783036905936679,0.891518452968339,0.984986498649865,0.434521874909786,0.834921013345758,0.763042379539596,0.873522970241537,-20.7683521531368
0.035,0,0.350018268176836,0.954423592493298,0.293366295838484,0.89128062215758,0.78256124431516,0.89128062215758,0.979102847597709,0.432590197488146,0.834346654306356,0.763116731141776,0.873565527674814,-20.7684303091789
0.949,1,0.368461633358006,0.941018766756032,0.300385109114249,0.888888089986659,0.777776179973318,0.888888089986659,0.987449707324298,0.43145364492917,0.83319484074434,0.761486162971308,0.872631745337807,-20.7239558375541
0.303,0,0.382532491967465,0.943699731903485,0.303710094909405,0.891224296562128,0.782448593124256,0.891224296562128,0.990858058384473,0.430068216188793,0.829652467946155,0.756052573448013,0.86951283685062,-20.5648962846158
0.292,0,0.39441264886114,0.938337801608579,0.311249444197421,0.891934362895594,0.783868725791188,0.891934362895594,0.990591059105911,0.432536788201013,0.833110195644494,0.761509882982412,0.872645336309324,-20.7205551874956
0.409,1,0.383849505347436,0.941333333333333,0.306423611111111,0.890933792033458,0.781867584066916,0.890933792033458,0.99021902190219,0.432533369650469,0.831880292499153,0.759052804539092,0.871236365482463,-20.5514907123241
0.84,1,0.373246439506728,0.942934782608696,0.296707994869602,0.889297790009064,0.778595580018127,0.889297790009064,0.993399339933993,0.427890256489942,0.830699799261464,0.755926124084616,0.869440121046076,-20.8390839107006
0.875,1,0.320615642282271,0.96195652173913,0.275700934579439,0.887557208237986,0.775114416475973,0.887557208237986,0.97498919886048,0.430228625306042,0.835797179031155,0.763963813611695,0.874050235176271,-21.0671505641271
0.841,1,0.33790103379848,0.96195652173913,0.276995305164319,0.888164495687379,0.776328991374758,0.888164495687379,0.986315590510262,0.427227302650351,0.830478144711379,0.756038772704952,0.869504900909105,-20.8382351786075
0.976,1,0.412580915847519,0.924119241192412,0.313131313131313,0.88777564124189,0.775551282483779,0.88777564124189,0.984392252003109,0.427830203061392,0.831190440278434,0.758109191093564,0.870694660080997,-20.8450089641991
0.761,1,0.438707938707939,0.911290322580645,0.328966521106259,0.887332237497184,0.774664474994368,0.887332237497184,0.980882088208821,0.432199368946497,0.834483994243582,0.7627583491807,0.873360377610926,-20.814489077032
0.945,1,0.345237584928307,0.956989247311828,0.29120654396728,0.891619497163301,0.783238994326602,0.891619497163301,0.984599413744047,0.432451775884314,0.83331717017606,0.760630927556614,0.872141575408841,-20.7556877423956
0.903,1,0.37923156970505,0.935309973045822,0.301084598698482,0.887341221340725,0.77468244268145,0.887341221340725,0.985475503981345,0.429017340529721,0.833372891537238,0.761500069902933,0.872639713686544,-20.8308959828208
0.955,1,0.36220541630654,0.936,0.300128259940145,0.886378706608643,0.772757413217286,0.886378706608643,0.98733561962253,0.433275009091215,0.835712975534104,0.76491609489891,0.874594817557771,-20.7138911545981
0.883,1,0.355935315398635,0.956639566395664,0.296763345943674,0.894514401850472,0.789028803700944,0.894514401850472,0.99033903390339,0.431180749653008,0.834351339276926,0.762606515039109,0.873273448032808,-20.9849189210251
0.85,1,0.346444478824842,0.959459459459459,0.292181069958848,0.893496672881662,0.786993345763324,0.893496672881662,0.983600163289116,0.431769863966856,0.835266367406085,0.763877628384585,0.874000931569632,-20.9663290648641
0.578,1,0.394036385323249,0.92972972972973,0.309074573225517,0.888377612740219,0.776755225480438,0.888377612740219,0.993969360770135,0.428873138122984,0.83365382791854,0.761533722321072,0.872658995439268,-20.8948162608222
0.987,1,0.377512438101467,0.948228882833787,0.298969072164948,0.892493148025537,0.784986296051073,0.892493148025537,0.972940212846302,0.426441477369494,0.831828366047028,0.758807497932224,0.871095573362776,-20.9757083901477
1,1,0.3819283626417,0.931880108991826,0.302788844621514,0.887514634540438,0.775029269080876,0.887514634540438,0.983939345757041,0.427329705281997,0.832910363356535,0.760167886599561,0.871876072959661,-21.0171748441856
0.998,1,0.381065772260417,0.94550408719346,0.301476976542137,0.89239580434969,0.784791608699381,0.89239580434969,0.986648584767747,0.428641342994122,0.83270310704068,0.759607589811354,0.871554696970508,-20.9988797292146
0.873,1,0.3401257854768,0.959128065395095,0.282051282051282,0.889643984119469,0.779287968238937,0.889643984119469,0.975841439210123,0.427665092294592,0.832419990540926,0.759132902716479,0.871282332379395,-20.9851323885492
0.916,1,0.362166765515458,0.94550408719346,0.293943244387971,0.889427142250985,0.77885428450197,0.889427142250985,0.994923492349235,0.429038208197979,0.834997391453558,0.763163595005429,0.873592350587749,-21.1060178475791
0.851,1,0.374871663244353,0.940860215053763,0.307827616534741,0.891903493481142,0.783806986962284,0.891903493481142,0.989222922292229,0.436440789261639,0.837037565651792,0.765388328017259,0.874864748413867,-20.8917596731278
0.928,1,0.351842156292418,0.948509485094851,0.287947346770876,0.887650129030631,0.775300258061261,0.887650129030631,0.99290426914419,0.427419295447681,0.831977309552867,0.759072786989795,0.871247833276959,-20.8789378172082
0.935,1,0.36725607110676,0.940379403794038,0.292580101180438,0.886417949570026,0.772835899140052,0.886417949570026,0.986243500581511,0.426980491917051,0.831407303066114,0.758336741036141,0.870825321770182,-20.8577225873559
0.956,1,0.363540870893812,0.938337801608579,0.296108291032149,0.886130746771297,0.772261493542594,0.886130746771297,0.991872114100612,0.431796013396629,0.833536136463482,0.761463961017007,0.872619023982979,-20.7233224520795
0.949,1,0.398845032146881,0.937837837837838,0.309821428571429,0.891828414768281,0.783656829536562,0.891828414768281,0.977014632511546,0.431231775490466,0.832611872943463,0.759633962874499,0.871569826734783,-20.8278952601632
0.969,1,0.36033374522123,0.940054495912807,0.293242668933277,0.886997496893865,0.773994993787731,0.886997496893865,0.973690290104263,0.429230734140915,0.834758155721833,0.762635379476083,0.873289974450688,-21.0886422437521
1,1,0.384164898488563,0.929155313351499,0.303921568627451,0.886844863153482,0.773689726306964,0.886844863153482,0.984902490249025,0.430329967822248,0.835021992543021,0.763222007976517,0.873625782573132,-21.1014795884511
0.907,1,0.392646076365692,0.934426229508197,0.303057155516172,0.888846222110164,0.777692444220329,0.888846222110164,0.986891649844376,0.426878242453584,0.830971548565258,0.757247850848436,0.870199891317183,-20.9903000366776
0.825,1,0.38677292515496,0.942622950819672,0.3,0.890912770694192,0.781825541388383,0.890912770694192,0.992970275942891,0.427343809577296,0.83001645588532,0.755305358718922,0.869083056283415,-20.9318296753939
0.997,1,0.407987801466062,0.929155313351499,0.313996316758748,0.890488587849838,0.780977175699677,0.890488587849838,0.991623162316232,0.428421569474404,0.831947205105944,0.759035470908774,0.871226417705968,-20.9802453177121
0.995,1,0.368365825371403,0.940054495912807,0.293742017879949,0.887191502586501,0.774383005173003,0.887191502586501,0.988427808068679,0.428923704826768,0.8325552451971,0.760107375637267,0.871841370684637,-21.0133539504073
0.451,1,0.377043852125175,0.946236559139785,0.303579128934886,0.892407825162444,0.784815650324888,0.892407825162444,0.981455089878675,0.431718997478756,0.833513040735104,0.761229150064955,0.872484469813048,-20.7707547836705
0.946,1,0.374641593896273,0.940054495912807,0.298442906574394,0.889063782720091,0.778127565440182,0.889063782720091,0.981593104094139,0.4299766366307,0.833693206985248,0.761017016885528,0.872362892886629,-21.0396979320705
0.84,1,0.373510004257131,0.942779291553134,0.301393728222997,0.891294523331718,0.782589046663435,0.891294523331718,0.988352695573074,0.428900270036968,0.833591909784338,0.760877540090856,0.872282947265883,-21.0377289418686
0.632,1,0.401965610656982,0.929155313351499,0.310140973169623,0.889137462383096,0.778274924766192,0.889137462383096,0.983900293448818,0.427639003877135,0.834312543437469,0.763205164682354,0.873616142640664,-21.105145256746
0.431,1,0.342820135253054,0.952,0.290480065093572,0.88864298005871,0.777285960117421,0.88864298005871,0.986546573954599,0.432883141768907,0.835653925848933,0.76492152178215,0.874597920065072,-20.7099715047455
0.14,0,0.351701724784939,0.951482479784367,0.298772746508675,0.892821073950668,0.785642147901335,0.892821073950668,0.988562856285629,0.43528112992673,0.837000591371181,0.765946269182074,0.875183563135228,-20.9645457663708
0.059,0,0.383976463283527,0.940540540540541,0.304595185995624,0.891000743762783,0.782001487525567,0.891000743762783,0.989885958258156,0.433063699318066,0.831688467250247,0.757699095227312,0.870459128981546,-20.7845670976062
0.443,1,0.426246899972444,0.916216216216216,0.320719016083254,0.887033644328262,0.774067288656524,0.887033644328262,0.993783378337834,0.432595540953901,0.835035264925609,0.763832555833197,0.873975146004277,-20.9609099030167
0.836,1,0.394992803751335,0.940217391304348,0.312980551786522,0.894364919088725,0.78872983817745,0.894364919088725,0.991962172108192,0.435253873773506,0.836518202024494,0.764979257650666,0.874630926534539,-21.1006334686593
0.876,1,0.328589488422685,0.959239130434783,0.282739287144574,0.889759213061957,0.779518426123914,0.889759213061957,0.988094809480948,0.431950902557159,0.836472324628125,0.76551317248099,0.874936096227028,-21.1160585352222
0.781,1,0.330594058291548,0.967391304347826,0.284118116520351,0.893559081612456,0.787118163224913,0.893559081612456,0.991134086815403,0.432601700293894,0.835118049215099,0.763468006944477,0.873766563187489,-21.0631879750949
0.274,0,0.348881191272496,0.951612903225806,0.290282902829028,0.889124941644277,0.778249883288553,0.889124941644277,0.990795079507951,0.432136064880721,0.834269452758471,0.762549902050769,0.873241033192308,-20.8085275983489
0.615,1,0.398834611640378,0.940379403794038,0.314739229024943,0.894827823164354,0.789655646328707,0.894827823164354,0.988844817568463,0.434927634940666,0.83449177919083,0.761802666738505,0.872813076631248,-20.9473136639211
0.637,1,0.347404293720908,0.949197860962567,0.29399585921325,0.889249127909652,0.778498255819305,0.889249127909652,0.983234222845322,0.434173843839878,0.836061729606745,0.765122152109233,0.874712611152505,-20.765396698974
0.76,1,0.384940754876073,0.935483870967742,0.308510638297872,0.889993403392354,0.779986806784709,0.889993403392355,0.995379537953796,0.432646549785354,0.833597709125843,0.76101506105694,0.872361771891077,-20.7585034333641
0.618,1,0.392024377318495,0.932795698924731,0.308718861209964,0.889003640108245,0.778007280216491,0.889003640108245,0.987164562502084,0.4315763833445,0.832189180023587,0.759143772463996,0.871288570144241,-20.7050006298613
0.694,1,0.401549599138447,0.927807486631016,0.317039744175423,0.889582155628185,0.779164311256371,0.889582155628185,0.982757223998495,0.434176287015606,0.835407179243484,0.763916642768909,0.874023250702697,-20.7290639980974
0.762,1,0.353510756825674,0.940700808625337,0.29327731092437,0.886359309392612,0.772718618785224,0.886359309392612,0.985892504623238,0.430367944948031,0.835110265907856,0.763530285031942,0.873802200175728,-20.8932090188402
0.849,1,0.386038011695906,0.93800539083558,0.305799648506151,0.890223096146387,0.780446192292775,0.890223096146387,0.990789023654343,0.431568493247987,0.833562953895603,0.761212453813677,0.872474901537962,-20.8267483108282
0.799,1,0.363376423597992,0.946091644204852,0.298977853492334,0.890775026716876,0.781550053433753,0.890775026716876,0.988283793235151,0.431574577022106,0.834953571054184,0.763695139249984,0.87389652662657,-20.8979359929027
0.822,1,0.33755544866656,0.962264150943396,0.2856,0.891474111496794,0.782948222993588,0.891474111496794,0.985715528703893,0.43279293363827,0.833871368974264,0.760788799830129,0.872232079110903,-20.8146005998659
0.87,1,0.355580903771299,0.948787061994609,0.29260182876143,0.889238704039199,0.778477408078398,0.889238704039199,0.993978379777591,0.431743249211691,0.833833183285561,0.761615378612321,0.872705780095629,-20.8383016401571
0.676,1,0.397163334482362,0.935483870967742,0.307420494699647,0.889604283662009,0.779208567324017,0.889604283662009,0.984266332248937,0.429652235702464,0.830533569159742,0.756832316377085,0.869961100496502,-20.6429760327337
0.823,1,0.39252864333852,0.93800539083558,0.310022271714922,0.891799417061016,0.783598834122031,0.891799417061016,0.990615061506151,0.432123038863006,0.834327626735696,0.762165808615548,0.873021081426759,-20.8561359438123
0.923,1,0.376834246221631,0.935656836461126,0.302688638334779,0.887674587646614,0.775349175293228,0.887674587646614,0.996783659085807,0.433140945979059,0.834564565797781,0.762624400061197,0.873283688191413,-20.7564278816644
0.943,1,0.340712390283731,0.957104557640751,0.290125965054856,0.890968793695907,0.781937587391813,0.890968793695907,0.991095056093787,0.432988551489999,0.83460710239719,0.762826247721887,0.873399248752761,-20.7642284621614
0.673,1,0.384092776165179,0.932614555256065,0.304309586631486,0.887519705519946,0.775039411039892,0.887519705519946,0.991350109065695,0.429848383426332,0.832447585304571,0.759712860698161,0.871615087465884,-20.7817046282679
0.998,1,0.319937888198758,0.96505376344086,0.278186749321968,0.888960221797306,0.777920443594613,0.888960221797306,0.976045604560456,0.430946643111286,0.834311090794991,0.762754500066495,0.873358173985047,-20.8246165473318
0.998,1,0.339618887985914,0.956989247311828,0.286519114688129,0.889577619607331,0.779155239214662,0.889577619607331,0.98245719309531,0.432028504710952,0.834366025080194,0.762413155151631,0.87316273119713,-20.8025701161606
0.965,1,0.352146324198605,0.946524064171123,0.296234309623431,0.889144206394702,0.778288412789404,0.889144206394702,0.979705848837613,0.433728745294104,0.835874533309439,0.764242867842092,0.87420985343457,-20.7444647391777
0.985,1,0.331591323727017,0.962566844919786,0.283687943262411,0.889978634525892,0.779957269051783,0.889978634525892,0.986618661866187,0.432608286097945,0.83304740632201,0.760577123285186,0.872110728798348,-20.640165887838
0.895,1,0.351323344069458,0.941176470588235,0.294560669456067,0.886360658861642,0.772721317723283,0.886360658861642,0.99039903990399,0.432028449503895,0.835688329328392,0.76473750753284,0.874492714396661,-20.7564965525745
1,1,0.395458397308431,0.922043010752688,0.313671696387746,0.8865652585377,0.773130517075399,0.8865652585377,0.980164956994982,0.432270262531713,0.836257372026732,0.765503537001157,0.874930589819076,-20.9012195689725
0.17,0,0.374282961979297,0.946236559139785,0.302665520206363,0.892045405075965,0.784090810151931,0.892045405075965,0.985307486675562,0.432514336318229,0.832396378762233,0.759401997078122,0.871436743015878,-20.7164606562373
0.994,1,0.347574106740416,0.954301075268817,0.289914250714577,0.890040056048006,0.780080112096013,0.890040056048006,0.989003867402794,0.430590093918111,0.832539116144606,0.759997276210461,0.871778226506295,-20.7416441628094
0.887,1,0.310557380574442,0.967741935483871,0.272520817562453,0.88725994093364,0.77451988186728,0.88725994093364,0.985049460098823,0.431217555006444,0.834273512433834,0.762616068971675,0.873278918199492,-20.8186084923995
0.503,1,0.345672042259426,0.946091644204852,0.290683229813665,0.887393692182361,0.774787384364722,0.887393692182361,0.938241824182418,0.431409853797576,0.836076115661551,0.765740436165922,0.875065961037179,-20.9586432260943
0.445,1,0.345451878275217,0.948648648648649,0.29225645295587,0.88930510522661,0.778610210453221,0.88930510522661,0.964116196334167,0.433651795097701,0.838560154620723,0.768689474586032,0.876749379575504,-21.1047001771247
0.35,1,0.318960150731663,0.959459459459459,0.2824184566428,0.889248240755423,0.778496481510845,0.889248240755423,0.965715468697622,0.433477049616872,0.839341130899574,0.77050153930248,0.877782170759056,-21.1568085363294
0.443,1,0.307336358957563,0.959459459459459,0.273603082851638,0.885151538347978,0.770303076695956,0.885151538347978,0.977782711623698,0.432781654062702,0.839014951057724,0.770408481388222,0.877729161751062,-21.1541325307878
0.449,1,0.389585388811395,0.927027027027027,0.311252268602541,0.888096214575729,0.776192429151458,0.888096214575729,0.964449338286184,0.43246240174246,0.837784393497907,0.768351016787227,0.876556339767859,-21.0928936524639
0.462,1,0.307837508300323,0.964864864864865,0.273773006134969,0.887288274617561,0.774576549235123,0.887288274617561,0.934425442544254,0.431682495655475,0.835458244652549,0.764291888116364,0.87423788988831,-20.9761789008885
0.471,1,0.334133596949583,0.959459459459459,0.287216828478964,0.891390328435231,0.782780656870463,0.891390328435231,0.971662081198736,0.432560093626977,0.836500465012146,0.766094751749517,0.875268388409816,-21.0342206838304
0.456,1,0.374568487591875,0.943243243243243,0.305738063950942,0.892527862139473,0.785055724278947,0.892527862139473,0.959687726916329,0.432802396838446,0.836551856939399,0.765813790969551,0.875107873904441,-21.0240728933211
