"cont_pred";"bin_pred";"threshold";"Sens_train";"F1_train";"B.Accuracy_train";"TSS_train";"AUC_train";"NA";"NA";"NA";"NA";"NA";"NA"
0,837;1;0,331221055707927;0,904320987654321;0,164791901012373;0,803455778182554;0,606911556365108;0,803455778182554;0,985736488085482;0,280472591041223;0,758248703983367;0,670504496540211;0,818843389507549;-20,8133798915418
0,938;1;0,448281594821245;0,854037267080745;0,180861558697797;0,80344698827796;0,60689397655592;0,80344698827796;0,989765945896882;0,278669886969403;0,753285089400722;0,663617630615437;0,814627295525651;-20,729324188955
0,944;1;0,381576843115305;0,881987577639752;0,171394085697043;0,804004715570179;0,608009431140359;0,804004715570179;0,979996939689198;0,279828811285788;0,759996731342771;0,672811809539051;0,820251064942345;-21,0199397015176
0,94;1;0,359336354988529;0,897515527950311;0,168759124087591;0,806435287746144;0,612870575492289;0,806435287746144;0,969432943294329;0,279177041089961;0,756270342591625;0,667579587691056;0,817055437342569;-20,8528403982991
0,996;1;0,344557580250413;0,897832817337461;0,166666666666667;0,803869358177989;0,607738716355978;0,803869358177989;0,977581758175818;0,281229643686289;0,757490319602807;0,669327244615682;0,818124223217772;-20,8402856079716
0,512;1;0,36970076146475;0,882716049382716;0,170491803278689;0,802525331994615;0,60505066398923;0,802525331994615;0,975145216334448;0,281817106492743;0,758687534834467;0,670489751116186;0,818834385645953;-20,8211689383449
0,948;1;0,358690066580276;0,903726708074534;0,16943231441048;0,809150701058608;0,618301402117216;0,809150701058608;0,969096909690969;0,278956793360753;0,755902347881898;0,666987709202199;0,816693154864297;-20,83553478368
0,741;1;0,396533835772209;0,882352941176471;0,172936893203884;0,805281627312199;0,610563254624398;0,805281627312199;0,97963396339634;0,27946946733735;0,755497323917132;0,666733567838888;0,816537548333748;-20,7700873128005
0,942;1;0,446091252542865;0,854489164086687;0,183145321831453;0,805114512254732;0,610229024509465;0,805114512254732;0,976309630963096;0,28071653087439;0,75759185993758;0,669624374404664;0,818305795167469;-20,8582647219704
0,956;1;0,376467971771547;0,885448916408669;0,170288776421554;0,803638882642934;0,607277765285869;0,803638882642934;0,977686701734679;0,278694795919306;0,757073275912536;0,670520138535049;0,818852940725652;-20,8854310729789
0,794;1;0,359256478700923;0,897515527950311;0,165663513900831;0,803227828700074;0,606455657400149;0,803227828700074;0,983750375037504;0,279340462027966;0,752000982262129;0,661313307056139;0,813211723388282;-20,6518204235546
0,555;1;0,333162568306011;0,900621118012422;0,167291606576291;0,805914443287012;0,611828886574025;0,805914443287012;0,972598177616672;0,282747254263659;0,7620053630084;0,673915276170051;0,820923428932352;-21,0602355788852
0,716;1;0,45575527946662;0,850467289719626;0,182364729458918;0,803874421558842;0,607748843117685;0,803874421558842;0,989762914886796;0,278755205180907;0,75421560773555;0,664387726378125;0,815099826020178;-20,8159695298713
0,794;1;0,3440743624738;0,903426791277259;0,167775527914377;0,807801583340895;0,615603166681789;0,807801583340895;0,976705670567057;0,280695932406326;0,760089855238892;0,671839185611168;0,819657968674232;-21,0606471497716
0,659;1;0,340932472508726;0,909657320872274;0,164091036808092;0,805830076580179;0,611660153160358;0,805830076580179;0,986795639955357;0,278633360386964;0,757784728448617;0,670283241376967;0,818708276113639;-21,005384033309
0,931;1;0,3122147382022;0,91588785046729;0,160963591568574;0,804245655477498;0,608491310954996;0,804245655477498;0,970395950787298;0,280151951223508;0,758700685849104;0,671242323785147;0,819293795768738;-21,0306040108852
0,269;0;0,346377399297107;0,904024767801858;0,167095851216023;0,806337118347059;0,612674236694119;0,806337118347059;0,981218121812181;0,28232786021099;0,757901040588784;0,670299538696603;0,818718229121963;-20,8761577929096
0,291;0;0,36157608441892;0,903726708074534;0,168062373664453;0,80770553916625;0,615411078332501;0,80770553916625;0,977389738973897;0,279841403009863;0,752984640663238;0,663589392555241;0,814609963451983;-20,7201649662373
0,586;1;0,398810364719456;0,8875;0,172016959418534;0,807349595551062;0,614699191102123;0,807349595551062;0,962721160283842;0,279664397998429;0,751400964612116;0,660001301988884;0,812404641781966;-20,7395227896421
0,231;0;0,362139046489965;0,903125;0,167390674775557;0,807780902426694;0,615561804853387;0,807780902426694;0,985997557752886;0,28009311173604;0,756130259389375;0,666476940594159;0,816380389643308;-20,9528212977097
0,905;1;0,351195390175685;0,903426791277259;0,167002591419522;0,806992521852222;0,613985043704443;0,806992521852221;0,967116711671167;0,28102078422034;0,757560608286205;0,669451844217084;0,818200369235485;-20,9822559257274
0,902;1;0,357527426404608;0,903426791277259;0,166570936243538;0,806537424764843;0,613074849529686;0,806537424764843;0,99012301230123;0,280469856910438;0,755176649298349;0,665791386461165;0,815960407410289;-20,862060395771
0,599;1;0,34410744625581;0,906542056074766;0,16538789428815;0,806274668814082;0,612549337628165;0,806274668814082;0,985850585058506;0,281570763897989;0,758537473201956;0,670274918909689;0,818703193416081;-21,0092825725207
0,202;0;0,345451878275217;0,909937888198758;0,167380748357612;0,809049235332062;0,618098470664123;0,809049235332062;0,970017731972075;0,280046479404176;0,756124832292517;0,667489351275165;0,817000214978653;-20,8560988096146
0,682;1;0,46627171642923;0,850931677018634;0,188380886902716;0,808517714330937;0,617035428661874;0,808517714330937;0,988952762780644;0,281832617074586;0,756713129095581;0,667465734639868;0,816985761589434;-20,855325512612
0,979;1;0,318454733261745;0,91304347826087;0,162251655629139;0,804310424486168;0,608620848972336;0,804310424486168;0,976885688568857;0,280500675975521;0,759093884122321;0,671519709159657;0,819463061497989;-20,9714017902634
0,916;1;0,376302224633749;0,885093167701863;0,170760934691432;0,804352069125701;0,608704138251403;0,804352069125701;0,973945238212783;0,27979215015774;0,757909110398526;0,670038630856428;0,818558874398432;-20,9229425030091
0,583;1;0,362074440798313;0,894409937888199;0,167393199651264;0,8039502376416;0,607900475283199;0,8039502376416;0,969969906904777;0,280539197757761;0,753949342737471;0,665102436652613;0,815538127037978;-20,7614355439616
0,897;1;0,328392636315;0,906832298136646;0,162810147755785;0,803006354471541;0,606012708943081;0,803006354471541;0,977278659706348;0,27984019054723;0,759008778555267;0,671506081596617;0,819454746521501;-20,9751223279095
0,97;1;0,330589802646435;0,903726708074534;0,163483146067416;0,802768949504231;0,605537899008461;0,802768949504231;0,981785123872177;0,277996725979093;0,756596931677793;0,668997626002019;0,817922750632368;-20,8930327980361
0,603;1;0,428144575592245;0,86687306501548;0,178287169691181;0,805073190407801;0,610146380815601;0,805073190407801;0,981646999562714;0,281194922188228;0,755104433070125;0,666114709521147;0,816158507595888;-20,7416401448775
0,47;1;0,431747600225861;0,869158878504673;0,181936746005869;0,809832270967547;0,619664541935093;0,809832270967547;0,97742867515794;0,282515621255578;0,758667339498676;0,670355704212677;0,818752529286278;-21,011935255041
0,755;1;0,373440043407488;0,88785046728972;0,167844522968198;0,802816595166203;0,605633190332406;0,802816595166203;0,986795639955357;0,279195837141998;0,75673129618703;0,667474638149073;0,816991210570269;-20,9131776512726
0,936;1;0,370023109841425;0,897196261682243;0,167198838896952;0,805148459622103;0,610296919244206;0,805148459622103;0,977449744974498;0,277261824330773;0,751780575250422;0,661569381506205;0,813369154508705;-20,717249415222
0,84;1;0,44998982598249;0,856697819314642;0,181159420289855;0,804929587451959;0,609859174903918;0,804929587451959;0,990110951778712;0,279382404698458;0,757640199740686;0,670057747600252;0,818570551388365;-20,9958958712784
0,991;1;0,366843602162649;0,897196261682243;0,168568920105356;0,806550376895351;0,613100753790701;0,806550376895351;0,969036717909543;0,278963423896836;0,756109747716977;0,667759940290723;0,817165797308431;-20,9183880035688
0,958;1;0,333160442600277;0,909657320872274;0,164275668073136;0,806002274357626;0,612004548715253;0,806002274357626;0,969156915691569;0,278375314158548;0,757885097659756;0,669281351593263;0,818096175026667;-20,9683264338789
0,773;1;0,394957010348576;0,878504672897196;0,173325138291334;0,805146711195664;0,610293422391328;0,805146711195664;0,974524376015115;0,279746878590328;0,759255202267888;0,670820015910096;0,819036028456683;-21,0188311728857
0,473;1;0,423206034806267;0,857142857142857;0,181758314125782;0,805152746251825;0,610305492503651;0,805152746251825;0,988421807450616;0,282072160210844;0,760852361877303;0,672851917002266;0,820275512862761;-21,0149901963501
0,996;1;0,361370262390671;0,894080996884735;0,167103347889374;0,804031595164343;0,608063190328685;0,804031595164343;0,989234923492349;0,278727404803948;0,757441221677889;0,668868432224527;0,817843770059127;-20,9547728701024
0,763;1;0,349564069580717;0,904024767801858;0,167671547516509;0,806900058460734;0,613800116921469;0,806900058460735;0,98394229790129;0,280696810539372;0,75583273810525;0,666330591740041;0,816290751962829;-20,7404434692392
0,946;1;0,362491118762639;0,904024767801858;0,167000285959394;0,806176942144022;0,612353884288043;0,806176942144022;0,979870926709861;0,277224408643448;0,750300952830002;0,660490215166506;0,812705491039962;-20,5478461666977
0,876;1;0,320091783418875;0,910493827160494;0,163254012174875;0,80377007765065;0,607540155301299;0,803770077650649;0,981233067010318;0,28071003013743;0,75793325419556;0,669230742842679;0,818065243634442;-20,7801943638861
0,766;1;0,352258867593825;0,901234567901235;0,169866201279814;0,807890195138155;0,61578039027631;0,807890195138155;0,981374137413741;0,28044566055471;0,7592786561979;0,6713766500926;0,819375768553476;-20,8500331713378
0,792;1;0,332390959555908;0,913312693498452;0,166244012397859;0,808401415034507;0,616802830069013;0,808401415034507;0,967236723672367;0,281768872112195;0,757829929457608;0,670148089571442;0,818625732292506;-20,8712150400531
0,94;1;0,335879417879418;0,913312693498452;0,164758447361072;0,806828272315569;0,613656544631138;0,806828272315569;0,9797899789979;0,280548768943017;0,754926115219232;0,665049303955278;0,815505551149272;-20,7109794147331
0,952;1;0,359290135152204;0,907120743034056;0,16863309352518;0,808991196759746;0,617982393519493;0,808991196759746;0,977197719771977;0,278447593189209;0,754432263519329;0,666024478755466;0,816103228002111;-20,7428146484319
0,437;1;0,405603279117429;0,876160990712074;0,17643391521197;0,806440305130397;0,612880610260794;0,806440305130397;0,976489366879406;0,282262651668527;0,757812970042556;0,669505328640351;0,818233052766968;-20,8460965263113
0,442;1;0,375779485768653;0,885448916408669;0,171565686862627;0,804917236600208;0,609834473200416;0,804917236600208;0,99252618539441;0,279991754449399;0,754851964062581;0,664753113651557;0,815323931729934;-20,6992542212463
0,938;1;0,363495200451722;0,897515527950311;0,169402110199297;0,807021097645836;0,614042195291673;0,807021097645836;0,971743004775999;0,281304729844393;0,756815520905226;0,668378609389905;0,817544255309708;-20,8686283881381
0,409;1;0,305742302916114;0,91640866873065;0,159268227064837;0,801454688544641;0,602909377089282;0,801454688544641;0,971497149714971;0,277819797069575;0,75521728291952;0,668002165474773;0,817313994419999;-20,7949820942628
0,602;1;0,416418828083862;0,873065015479876;0,177749763630633;0,806546680649434;0,613093361298868;0,806546680649434;0,983039049601309;0,280754290732976;0,757815457547021;0,668785861523048;0,817793287770845;-20,8122785077697
0,899;1;0,357679540813451;0,896875;0,167836257309942;0,806194377022654;0,612388754045307;0,806194377022654;0,982454245424543;0,279342720444745;0,760884853924038;0,673604723248392;0,8207342586053;-21,1833949004788
0,908;1;0,357874078162431;0,903125;0,167342211928199;0,807686703499545;0,61537340699909;0,807686703499545;0,971868849381113;0,278127180935064;0,754772182525005;0,66437969385247;0,815094898678963;-20,8775188768389
0,663;1;0,40744197466587;0,86875;0,17293934681182;0,8020428802589;0,604085760517799;0,8020428802589;0,983534353435344;0,279308326863109;0,758187743249133;0,669142849293812;0,818011521492095;-21,0364548501578
0,908;1;0,400910251087842;0,875;0,171516079632466;0,802727065844038;0,605454131688075;0,802727065844038;0,987488673817201;0,278362672460696;0,755439308835944;0,666201280985303;0,816211541810886;-20,9375023580517
0,656;1;0,454934766185371;0,853125;0,183037210861549;0,80570894012945;0,6114178802589;0,80570894012945;0,988640795942167;0,278905946975701;0,7578325682888;0,66984301307542;0,818439376542588;-21,0595128975948
0,954;1;0,348164955454776;0,896875;0,165322580645161;0,803550274350157;0,607100548700314;0,803550274350157;0,980302971210447;0,277709947909591;0,758132011538139;0,670217431638759;0,818668083925811;-21,0697511497385
0,918;1;0,331409219711106;0,90625;0,16260162601626;0,803600323624595;0,607200647249191;0,803600323624595;0,986102610261026;0,278694675674522;0,757309233904065;0,669445076070663;0,818196233229329;-21,046407891918
0,959;1;0,37878552681885;0,8875;0,168146832445234;0,803464776979873;0,606929553959745;0,803464776979873;0,983753326597067;0,277288549845531;0,757940528353472;0,670846651658292;0,819052288720502;-21,0904708872356
0,783;1;0,462281616168521;0,850931677018634;0,186457978904389;0,806952940178512;0,613905880357025;0,806952940178513;0,987446744674467;0,27981406950833;0,752187830923229;0,662208974689339;0,813762234740185;-20,6749820502563
0,746;1;0,369592735277931;0,890625;0,168042452830189;0,80436984803277;0,608739696065541;0,80436984803277;0,987332657279445;0,277866194173225;0,759178145902044;0,672145864828699;0,819845024885008;-21,1332529904871
0,688;1;0,394427191166322;0,882352941176471;0,172413793103448;0,804748477060727;0,609496954121454;0,804748477060727;0,969459854369363;0,278582518466413;0,754684602362407;0,66649218719122;0,816389727514512;-20,7580833031923
0,793;1;0,371305257979338;0,891640866873065;0,169861397817753;0,80526021501202;0,610520430024041;0,80526021501202;0,968493565837905;0,278614560789258;0,754751164482732;0,665935566615184;0,81604875259704;-20,7419715724019
0,669;1;0,330645860072677;0,910493827160494;0,164850516904163;0,805661306141395;0,61132261228279;0,805661306141395;0,976573657365737;0,279921830433521;0,759919131796058;0,672244889085531;0,819905414718997;-20,8948709378283
0,739;1;0,354847032012556;0,900621118012422;0,168164685416063;0,8068683504917;0,6137367009834;0,8068683504917;0,96998499849985;0,279050897237854;0,757885115450329;0,670057165623681;0,818570195904836;-20,9401786590065
0,793;1;0,346278369892333;0,897515527950311;0,166955517042172;0,804607698245557;0,609215396491114;0,804607698245557;0,972997299729973;0,281196719896779;0,760506619629953;0,672567656305127;0,820102223082664;-21,0223815170588
0,718;1;0,339523010615834;0,900621118012422;0,165903890160183;0,804491972698192;0,608983945396384;0,804491972698192;0,992709227195953;0,280791013727912;0,759934045799744;0,672020670053886;0,819768668621756;-21,0044711406135
0,794;1;0,344520216463549;0,906832298136646;0,165814877910278;0,806384093248725;0,612768186497451;0,806384093248725;0,977662699262424;0,278741302905728;0,75539498946935;0,666292264652842;0,81626727525538;-20,816901714633
0,782;1;0,348401291041657;0,901234567901235;0,16878612716763;0,806777510533664;0,613555021067328;0,806777510533664;0,97465931390482;0,280671121677962;0,758157159605374;0,671225078923963;0,819283271478164;-20,8451002695723
0,499;1;0,332313812788591;0,91304347826087;0,165773893431069;0,808176764942764;0,616353529885528;0,808176764942764;0,987986798679868;0,281369526935251;0,759413569526763;0,671721211229894;0,819585999898665;-20,9738269711926
0,948;1;0,4985050491815;0,826625386996904;0,193268186753529;0,803376439324618;0,606752878649236;0,803376439324618;0,979534892098295;0,27997644612913;0,756758947605613;0,669167162511666;0,81802638252789;-20,8350620960041
0,546;1;0,399003495576826;0,888198757763975;0,173965936739659;0,808581579529237;0,617163159058474;0,808581579529237;0,963120090746957;0,279246352286652;0,752102054876905;0,661599864449019;0,813387892981583;-20,661202495782
0,872;1;0,358373008875566;0,894409937888199;0,170112226816302;0,806804402486483;0,613608804972965;0,806804402486482;0,965853482913087;0,281827722911184;0,761914797692308;0,674897201296369;0,8215212725769;-21,0923783427806
0,233;0;0,359845493334747;0,897515527950311;0,168808411214953;0,806485864319076;0,612971728638152;0,806485864319076;0,96517541307189;0,280750617516242;0,755856699802499;0,666251499059125;0,816242304134701;-20,8093661677452
0,865;1;0,353767804712334;0,897515527950311;0,166907305804216;0,804469592367344;0,608939184734688;0,804469592367344;0,982334233423342;0,278267708240802;0,757245911022218;0,668946922154013;0,817891754545804;-20,8913735081309
0,794;1;0,374271872007211;0,888544891640867;0,17134328358209;0,805664594747993;0,611329189495986;0,805664594747993;0,965631460044731;0,280456523051477;0,759360713181744;0,671718504615942;0,819584348688981;-20,9203903161843
0,391;1;0,390850503766906;0,882352941176471;0,172570390554042;0,804845025829029;0,609690051658057;0,804845025829029;0,98345624637982;0,27986210278267;0,756250418082831;0,667443983652458;0,816972449751188;-20,7808985986115
0,896;1;0,390514206073647;0,894409937888199;0,171173848439822;0,807866510518042;0,615733021036085;0,807866510518042;0,978898826583544;0,279190281983087;0,752557953300496;0,662596847724063;0,81400052071486;-20,6897332223869
0,964;1;0,371806327149302;0,900621118012422;0,170337738619677;0,80905019080876;0,618100381617521;0,80905019080876;0,988109775311304;0,278792682213721;0,755536987394779;0,666794619421675;0,816574931908686;-20,8271449057694
0,941;1;0,37871877211125;0,888198757763975;0,169581974503409;0,804255154726616;0,608510309453233;0,804255154726616;0,978637863786379;0,279056415993726;0,755626644831631;0,667153361191395;0,816794564864014;-20,8388881147926
0,419;1;0,337771150950499;0,900621118012422;0,164539007092199;0,802951190329562;0,605902380659124;0,802951190329562;0,974023246481661;0,279905122273514;0,758315691820581;0,669821312466235;0,818426119125138;-20,9220660252721
0,972;1;0,336846722055513;0,906832298136646;0,166145092460882;0,806663822075203;0,613327644150406;0,806663822075203;0,965205416162209;0,281877711130821;0,759603829838604;0,671692621302346;0,819568558024493;-20,9833106514066
0,965;1;0,332193465440622;0,906832298136646;0,163082937726892;0,803355457180805;0,606710914361611;0,803355457180805;0,98149709420512;0,278377147534349;0,757054120868528;0,668540521050657;0,817643272491529;-20,8842960085783
0,935;1;0,384458558770485;0,888198757763975;0,171206225680934;0,805873605060422;0,611747210120843;0,805873605060422;0,976537653765377;0,279125297144632;0,757631418601001;0,669955218051052;0,818507921801036;-20,9306053151113
0,974;1;0,348696438851879;0,900311526479751;0,164157909684749;0,802882668025872;0,605765336051743;0,802882668025871;0,975592486030452;0,27728729760816;0,754660420106504;0,665980528977565;0,816076300953266;-20,8579085271757
0,96;1;0,342029747043945;0,904024767801858;0,165673758865248;0,804760081502386;0,609520163004772;0,804760081502386;0,981043990680673;0,279387005234275;0,755941820527254;0,668273066192949;0,817479703841599;-20,8017540563306
0,52;1;0,342673366366576;0,904320987654321;0,165116934347704;0,803959927713129;0,607919855426258;0,803959927713129;0,965181413689954;0,280253802083062;0,756308680979559;0,667360457419273;0,816921328782198;-20,7316709622815
0,705;1;0,35105274822695;0,894409937888199;0,164995703236895;0,801552795031056;0,603105590062112;0,801552795031056;0,97414033645904;0,278025255628961;0,754668691786316;0,665835063736011;0,815987171306027;-20,8039968645618
0,975;1;0,338762315542501;0,897515527950311;0,165473804752362;0,803040300126434;0,606080600252869;0,803040300126434;0,97940875559403;0,278245550676579;0,759713545014531;0,674064950105252;0,821014585805424;-21,0714085182837
0,986;1;0,333162041795135;0,906832298136646;0,163082937726892;0,803400980699428;0,606801961398856;0,803400980699428;0,982559098981587;0,277525312068507;0,754432121372264;0,666012460869784;0,816095864999807;-20,8077398918741
0,969;1;0,350943437527362;0,894409937888199;0,167004928964917;0,80366163797029;0,60732327594058;0,80366163797029;0,983699223255179;0,278550804938317;0,757971157696456;0,669890661600556;0,818468485404634;-20,9347266943053
0,98;1;0,332375981251741;0,903726708074534;0,166475972540046;0,806110067889643;0,612220135779286;0,806110067889643;0,987254649010567;0,279325081807481;0,760229255603675;0,673565996307304;0,820710665403651;-21,0571605063184
0,138;0;0,379607324627339;0,900621118012422;0,171648416691329;0,8103934878088;0,6207869756176;0,8103934878088;0,972133213321332;0,281792430940328;0,756515342841373;0,668803728872607;0,817804211821269;-20,897061622146
0,627;1;0,346970126069531;0,910216718266254;0,166289592760181;0,807490274779936;0,614980549559872;0,807490274779936;0,971641164116412;0,279040721509915;0,752514417561562;0,661910106845061;0,813578580620865;-20,6064511546942
0,998;1;0,357775734299778;0,890965732087227;0,165557163531114;0,801499044001147;0,602998088002293;0,801499044001146;0,98959495949595;0,278173451358683;0,756916411858667;0,669734935315181;0,818373347143699;-20,9957199687539
0,986;1;0,389684139784946;0,87888198757764;0,172036474164134;0,803697818864654;0,607395637729308;0,803697818864654;0,973738295048772;0,277572154745518;0,758267460876262;0,670283318669735;0,818708323317734;-20,9496631742985
0,996;1;0,341063010514425;0,900621118012422;0,166523112259546;0,80516394626607;0,610327892532139;0,80516394626607;0,973951238848851;0,279285484780133;0,760005503963057;0,672635439678029;0,820143548214597;-21,0266877136824
0,968;1;0,369250611074551;0,897515527950311;0,168907071887785;0,806630147431521;0,613260294863042;0,806630147431521;0,95968796879688;0,277395334031834;0,754461259118018;0,665779988620585;0,815953423070573;-20,8001278806274
0,73;1;0,323838973408066;0,907407407407407;0,16461366181411;0,804285393132131;0,608570786264261;0,804285393132131;0,975352461307904;0,280587881286599;0,75872889518981;0,670496940482135;0,818838775634212;-20,8193357051419
0,737;1;0,351418143899896;0,891975308641975;0,167633410672854;0,802646568265775;0,60529313653155;0,802646568265775;0,976225622562256;0,28059408941895;0,757064633652804;0,668098398988895;0,817372864113371;-20,7495215518321
0,763;1;0,421329192546584;0,866043613707165;0,175339009776096;0,802925701643669;0,605851403287337;0,802925701643668;0,991356109683759;0,277991481572437;0,75596869349333;0,667356875535531;0,81691913647284;-20,9072347060132
0,704;1;0,494395911841955;0,831775700934579;0,190918841616017;0,804164200861787;0,608328401723574;0,804164200861787;0,980923977959322;0,279803572828615;0,753768257348421;0,664077023334025;0,814909211712584;-20,8016340318189
0,734;1;0,354934147738118;0,894080996884735;0,168526130358191;0,805498612566204;0,610997225132408;0,805498612566204;0,982145160955999;0,282147481933281;0,763729956721225;0,678101244112198;0,823469030451175;-21,2578284161266
0,33;0;0,47294481981982;0,841614906832298;0,188587334725122;0,805453958928438;0,610907917856876;0,805453958928438;0,98680164057342;0,280794955431061;0,756224345258627;0,66731714165897;0,816894816765886;-20,8463195909103
0,773;1;0,327115231656393;0,903426791277259;0,162967125597078;0,802583488718354;0,605166977436708;0,802583488718354;0,981743119545732;0,278756105396686;0,75980868196084;0,672677667149622;0,820169291762147;-21,0798062601686
0,85;1;0,335128885695079;0,903426791277259;0,164305949008499;0,804050506120216;0,608101012240431;0,804050506120216;0,974305430543054;0,28086395878048;0,758529041803966;0,670726847471756;0,818979149595248;-21,0157730349862
0,976;1;0,337162297918535;0,907120743034056;0,164652992413599;0,804698459529168;0,609396919058335;0,804698459529167;0,978928703268307;0,280082289088173;0,75352247912885;0,663587550262587;0,814608832669145;-20,6571027143812
